country,long,lat,authors,updated long,updated lat,Error
France,5.86,45.93,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,5.12,44.72,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,4.24,44.34,"Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean, 2003",NA,NA,0
France,4.6,44.7,"McArthur, J.M., Janssen, N.M.M., Reboulet, S., Leng, M.J., Thirlwall, M.F., and van de Schootbrugge, B., 2007",NA,NA,0
France,1.98,50.6,"Dera, G., Brigaud, B., Monna, F., Laffont, R., Pucat, E., Deconinck, J.-F., Pellenard, P., Joachimski, M.M., and Durlet, C., 2011",NA,NA,0
France,6.45,43.65,"Billon-Bruyat, J.P., Christophe Lecuyer, Francois Martineaub, Jean-Michel Mazin, 2005",NA,NA,0
France,1.35,44.52,"Billon-Bruyat, J.P., Christophe Lecuyer, Francois Martineaub, Jean-Michel Mazin, 2005",NA,NA,0
France,-1.41,46.04,"Billon-Bruyat, J.P., Christophe Lecuyer, Francois Martineaub, Jean-Michel Mazin, 2005",NA,NA,0
France,5.3,48.5,"Lathuiliere ,B., Carpentier, C.,Bartier,D.,Boullier,A.Elie,M.,Gaillard,C.,Gauthier-Lafaye,F.,Hantzpergue,P., Huault,V.,Lancelot,J.,Maes,P.,Malartre,F.Nori,L..Ruck-Mosser,R., and Werner, W., 2002",NA,NA,0
France,6.01,46.23,"Billon-Bruyat, J.P., Christophe Lecuyer, Francois Martineaub, Jean-Michel Mazin, 2005",NA,NA,0
France,0.8,48.3,"Picard, S., Garcia, J.-P., Lcuyer, C., Sheppard, S.M.F., Cappetta, H., and Emig, C.C., 1998",NA,NA,0
France,5.37,49.03,"Brigaud, B., Pucat, E., Pellenard, P., Vincent, B., Joachimski, M.M., 2008",NA,NA,0
France,4.8,46.31,"Dromart, G.; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.5,48.5,"Carpentier, C., Martin-Garin, B., Lathuiliere, B., and Ferry, S., 2006",NA,NA,0
France,4.04,47.81,"Dromart, G.; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5,47.3,"Picard, S., Garcia, J.-P., Lecuyer, C., Sheppard, S.M.F., Cappetta, H., and Emig, C.C., 1998",NA,NA,0
France,6.14,47.09,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.89,46.94,"Dromart, G.; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,2.58,48.76,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.33,48.25,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.96,47.33,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.07,48.15,"Brigaud, B., Durlet, C., Deconinck, J.-F., Vincent, B., Pucat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.67,47.86,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,0.82,49.56,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.11,48.1,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.53,47.89,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,4.62,47.86,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.68,48.35,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.86,47.08,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,4.51,47.3,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,3.48,48,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,1.41,48.96,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,4.74,46.96,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,3.79,47.96,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,4.91,47.14,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.39,47.5,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.33,48.11,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.6,46.16,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,4.46,47.5,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.23,48.28,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.28,48.27,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.79,46.35,"Lcuyer, C., Amiot, R., Touzeau, A., and Trotter, J., 2013",NA,NA,0
France,5.25,48.04,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.71,47.83,"Dromart, G:; J.-P. Garcia, S. Picard, F. Atrops, C. Lecuyer, S.M.F. Sheppard, 2003",NA,NA,0
France,5.74,48.25,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.39,47.96,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,5.3,48.12,"Brigaud, B., Durlet, C., Deconinck, J. F., Vincent, B., Puceat, E., Thierry, J., and Trouiller, A., 2009",NA,NA,0
France,4.66,45.87,"Dera, G., Brigaud, B., Monna, F., Laffont, R., Pucat, E., Deconinck, J.-F., Pellenard, P., Joachimski, M.M., and Durlet, C., 2011",NA,NA,0
France,3.41,44.45,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W., 2012",NA,NA,0
France,3.49,44.49,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W., 2012",NA,NA,0
France,5.77,47.23,"Dera, G., Brigaud, B., Monna, F., Laffont, R., Pucat, E., Deconinck, J.-F., Pellenard, P., Joachimski, M.M., and Durlet, C., 2011",NA,NA,0
France,3.11,44.25,"Harazim, D., Schootbrugge, B.V.D., Sorichter, K., Fiebig, J., Weug, A., Suan, G., and Oschmann, W., 2012",NA,NA,0
France,6.07,48.6,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
France,3.69,47.25,"Dera, G., Brigaud, B., Monna, F., Laffont, R., Pucat, E., Deconinck, J.-F., Pellenard, P., Joachimski, M.M., and Durlet, C., 2011",NA,NA,0
France,6.37,49.01,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
France,4.75,45.73,"Dera G. Puceat. E. Pellenard. P. Neige. P. Delsate. D. Joachimski. M.M. Reisberg. L. and Martinez. M., 2009",NA,NA,0
France,6.1,48.56,"Nori, L., and Lathuiliere , B., 2003",NA,NA,0
France,166.05,-22.03,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,166.04,-22.04,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,166.04,-22.03,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,166.03,-22.03,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,166.09,-22.05,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,166.08,-22.06,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,165.64,-21.67,"Ullmann, C.V., Campbell, H.J., Frei, R., Korte, C., 2014",NA,NA,1
France,9.7,49.1,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
France,3.1,43.5,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,0
France,2.65,43.89,"Brand, U., and Legrand-Blain, M., 1993",NA,NA,0
France,1.3,42.98,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,0
France,2.65,43.89,"Buggisch W. MM Joachimski. G Sevastopulo. JR Morrow, 2008",NA,NA,0
France,2.65,43.89,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,2.65,43.89,"Brand, U., Legrand-Blian, M., and Streel, M., 2004",NA,NA,0
France,2.65,43.89,"van Geldern, R., Joachimski, M., Day, J., Jansen, U., Alvarez, F., Yolkin, E., and Ma, X.-P., 2006",NA,NA,0
France,3.09,43.49,"Girard, C., Cornee, J.-J., Joachimski, M.M., Charruault, A.-L., Dufour, A.-B., Renaud, S., 2018",NA,NA,0
France,11.8,50.65,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,2.65,43.89,"Balter V., Sabrina Renaud, Catherine Girard, Michael M. Joachimski, 2008",NA,NA,0
France,3.06,43.47,"Balter V., Sabrina Renaud, Catherine Girard, Michael M. Joachimski, 2008",NA,NA,0
France,9.31,50.59,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,3.36,43.6,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,3.09,43.5,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,14.35,50.03,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
France,14.35,50.04,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,9.86,48.15,"Vennemann, T.W.; Ernst Hegner, 1998",NA,NA,0
Germany,10.08,48.55,"Vennemann, T.W.; Ernst Hegner, 1998",NA,NA,0
Germany,10.41,53.24,"Morrison, J.O., 1991",NA,NA,0
Germany,9.56,53.89,"Morrison, J.O., 1991",NA,NA,0
Germany,9.14,53.7,"Morrison, J.O., 1991",NA,NA,0
Germany,9.87,52.4,"Niebuhr, B., and Joachimski, M.M., 2002",NA,NA,0
Germany,9.84,52.27,"Morrison, J.O., 1991",NA,NA,0
Germany,6.96,51.52,"Morrison, J.O., 1991",NA,NA,0
Germany,10.24,52.18,"Voigt, S., 2000",NA,NA,0
Germany,10.33,52.12,"Voigt, S., 2000",NA,NA,0
Germany,10.74,52.07,"Morrison, J.O., 1991",NA,NA,0
Germany,13.74,51.1,"Voigt, S., Wilmsen, M., Mortimore, R. N., Voigt, T., 2003",NA,NA,0
Germany,9.36,52.42,"Morrison, J.O., 1991",NA,NA,0
Germany,8.86,48.26,"Morrison, J.O., 1991",NA,NA,0
Germany,8.35,51.59,"Morrison, J.O., 1991",NA,NA,0
Germany,10.78,52.46,"Mutterlose, J., Bornemann, A., and Herrle, J., 2009",NA,NA,0
Germany,10.57,47.76,"Podlaha, O., Mutterlose, J. and Veizer, J., 1998",NA,NA,0
Germany,10.12,52.45,"Mutterlose, J., Malkoc, M., Schouten, S., Damst, J.S.S., and Forster, A., 2010",NA,NA,0
Germany,9.92,53.5,"Mutterlose, J., Malkoc, M., Schouten, S., and Damst, J.S.S., 2012",NA,NA,0
Germany,9.53,52.46,"Podlaha, O., Mutterlose, J. and Veizer, J., 1998",NA,NA,0
Germany,11.99,48.47,"Podlaha, O., Mutterlose, J. and Veizer, J., 1998",NA,NA,0
Germany,9.6,52.4,"Podlaha, O., Mutterlose, J. and Veizer, J., 1998",NA,NA,0
Germany,8.7,52.4,"Podlaha, O., Mutterlose, J. and Veizer, J., 1998",NA,NA,0
Germany,10.96,48.89,"Billon-Bruyat, J.P., Christophe Lecuyer, Francois Martineaub, Jean-Michel Mazin, 2005",NA,NA,0
Germany,18.01,52.82,"Wierzbowski, H., 2004",NA,NA,0
Germany,7.85,51.21,"Wierzbowski, H., 2004",NA,NA,0
Germany,8.81,48.21,"Bailey, T., Rosenthal, Y., Mcarthur, J., Schootbrugge, B.V.D., and Thirlwall, M., 2003",NA,NA,0
Germany,10.67,52.26,"Teichert, B.M.A., Luppold F.W., 2013",NA,NA,0
Germany,10.1,49.9,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.27,49.29,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.08,48.88,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,8.95,48.93,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,8.04,49.39,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.74,49.24,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,8.67,51.9,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,17.9,47,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.1,49.3,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.3,49.5,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,10.05,49.96,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,18.3,50.5,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.22,49.26,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,17.84,47.02,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,9.64,49.47,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Germany,7.9,51.4,"Kaiser SI. T. Steuber. R. T. Becker. M. M. Joachimski, 2006",NA,NA,0
Germany,7.83,51,"Kaiser SI. T. Steuber. R. T. Becker. M. M. Joachimski, 2006",NA,NA,0
Germany,11.8,50.65,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,11.84,50.62,"Girard, C., Cornee, J.-J., Joachimski, M.M., Charruault, A.-L., Dufour, A.-B., Renaud, S., 2018",NA,NA,0
Germany,8.71,51.4,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,6.8,50.3,"Veizer, J., Ala, D., Azmy, K., Bruckschen, P., Buhl, D., Bruhn, F., Carden, G., Diener, A., Ebneth, S., Gobberis, Y., Jasper, T., Korte, C., Pawellek, F., Podlaha, O., and Strauss, H., 1999",NA,NA,0
Germany,2.65,43.89,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,9.31,50.59,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,6.78,49.96,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,6.68,50.25,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,6.65,50.26,"van Geldern, R., Joachimski, M., Day, J., Jansen, U., Alvarez, F., Yolkin, E., and Ma, X.-P., 2006",NA,NA,0
Germany,6.72,50.22,"Joachimski, M.M., S. Breisig, W. Buggisch, J.A. Talent, R. Mawson, M. Gereke, J.R. Morrow, J. Day, K. Weddige, 2009",NA,NA,0
Germany,6.65,50.26,"Veizer, J., Ala, D., Azmy, K., Bruckschen, P., Buhl, D., Bruhn, F., Carden, G., Diener, A., Ebneth, S., Gobberis, Y., Jasper, T., Korte, C., Pawellek, F., Podlaha, O., and Strauss, H., 1999",NA,NA,0
Greece,22.69,38.49,"Steuber, T., 1999",NA,NA,0
Holland,5.68,50.82,"Morrison, J.O., 1991",NA,NA,0
Hungary,18.53,47.71,"Price, G., F_zy, I., Janssen, N., and Palfy, J., 2011",NA,NA,0
Hungary,17.88,47.2,"F_zy, I., Janssen, N., and Price, G., 2011",NA,NA,0
Hungary,13.7,47.5,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Hungary,17.84,47.02,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
Hungary,18.3,50.5,"Korte, C., Jasper, T., Kozur, H.W., and Veizer, J., 2005",NA,NA,0
India,70.53,23.4,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,70.41,23.55,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,70.46,23.48,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,70.49,23.73,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,70.49,23.49,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.89,23.37,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.76,23.19,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.75,23.37,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.65,23.2,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.48,23.18,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.51,23.39,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.25,23.58,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,70.37,23.78,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.84,23.39,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.78,23.39,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.6,23.19,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.61,23.42,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.05,23.69,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,68.99,23.72,"Alberti, M., Fuersich, F. T., and Pandey, D. K., 2012",NA,NA,0
India,69.62,23.43,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
India,69.61,23.43,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
India,69.07,23.68,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
India,69.02,23.71,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
India,69,23.7,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
India,69.6,23.4,"Fuersich, F., Singh, I., Joachimski, M., Krumm, S., Schlirf, M., and Schlirf, S., 2005",NA,NA,0
Indian,-179.56,18.44,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-179.56,18.44,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-179.56,18.44,"Droxler, AW et al., 1990",NA,NA,1
Indian,-179.56,18.44,"Kawagata, S, 2006",NA,NA,1
Indian,-155.07,1.6,"Droxler, AW et al., 1990",NA,NA,1
Indian,-155.07,1.6,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-155.07,1.6,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-110.57,2.77,"Droxler, AW et al., 1990",NA,NA,1
Indian,-110.57,2.77,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-110.57,2.77,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-110.57,2.77,"Kawagata, S, 2006",NA,NA,1
Indian,-95.32,0.19,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-95.32,0.19,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-95.32,0.19,"Droxler, AW et al., 1990",NA,NA,1
Indian,-95.32,0.19,"Kawagata, S, 2006",NA,NA,1
Indian,-86.44,5.84,"Droxler, AW et al., 1990",NA,NA,1
Indian,-86.44,5.84,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-86.44,5.84,"Kawagata, S, 2006",NA,NA,1
Indian,-86.44,5.84,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-84.37,23.84,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-84.37,23.84,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-79.87,16.55,"Farrell, John W; Janecek, Thomas R, 1991",NA,NA,1
Indian,-78.74,12.74,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,-76.62,29.95,"Murray, DW; Prell, WL, 1991",NA,NA,1
Indian,39.55,-9.2,"Lu, G., Keller, G, 1996",NA,NA,0
Indian,39.97,-10.03,"Lu, G., Keller, G, 1996",NA,NA,0
Indian,59.8,16.63,"Lu, G., Keller, G, 1996",NA,NA,0
Indian,59.8,16.63,"Vincent, E., Shackleton, N.J., Hall, M.A, 1991",NA,NA,0
Indian,73.28,4.93,"Lu, G., Keller, G, 1996",NA,NA,0
Indian,73.28,4.93,"Vincent, E., Shackleton, N.J., Hall, M.A, 1991",NA,NA,0
Indian,88.72,-11.34,"Lu, G., Keller, G, 1996",NA,NA,0
Indian,88.72,-11.34,"van Eijden, AJM; Ganssen, GM, 1995",NA,NA,0
Indian,90.36,5.38,"van Eijden, AJM; Ganssen, GM, 1995",NA,NA,0
Indian,90.36,5.38,"Pearson et. al., 2007",NA,NA,0
Indian,90.36,5.38,"Keigwin, L.D. jr. & Corliss, B.H., 1986",NA,NA,0
Indian,90.36,5.38,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,0
Indian,157.72,32.44,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,1
Indian,158.26,32.22,"Pearson et. al., 2007",NA,NA,1
Indian,158.26,32.22,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,1
Indian,158.26,32.22,"Zachos, J.C., Stott, L.D., Lohmann, K.C., 1994",NA,NA,1
Indian,158.5,-0.5,"PEARSON, P. N., DITCHFIELD, P. W., SINGANO, J., HARCOURT-BROWN, K. G., NICHOLAS, C. J., OLSSON, R. K., SHACKLETON, N. J. & HALL, M. A., 2001",NA,NA,1
Indian,158.5,-0.5,"FRIEDRICH, O., HERRLE, J. O., WILSON, P. A., COOPER, M. J., ERBACHER, J. & HEMLEBEN, C,",NA,NA,1
Indian,159.36,0.32,"FRIEDRICH, O., HERRLE, J. O., WILSON, P. A., COOPER, M. J., ERBACHER, J. & HEMLEBEN, C,",NA,NA,1
Indian,159.37,0.32,"FRIEDRICH, O., HERRLE, J. O., WILSON, P. A., COOPER, M. J., ERBACHER, J. & HEMLEBEN, C,",NA,NA,1
Indian,163.36,-31.17,"FORSTER, A., SCHOUTEN, S., MORIYA, K., WILSON, P. A. & SINNINGHE DAMSTE, J. S., 2007",NA,NA,1
Indian,163.36,-31.17,"MACLEOD, K. G., HUBER, B. T., BERROCOSO, A. J. & WENDLER, I., 2013",NA,NA,1
Indian,172.35,5.56,"MACLEOD, K. G., HUBER, B. T., BERROCOSO, A. J. & WENDLER, I., 2013",NA,NA,1
Indian,174.67,21.35,"MACLEOD, K. G., HUBER, B. T., BERROCOSO, A. J. & WENDLER, I., 2013",NA,NA,1
Indian,-76.63,29.95,"MACLEOD, K. G., HUBER, B. T., BERROCOSO, A. J. & WENDLER, I., 2013",NA,NA,1
Indian,-76.63,29.95,"FORSTER, A., SCHOUTEN, S., MORIYA, K., WILSON, P. A. & SINNINGHE DAMSTE, J. S., 2007",NA,NA,1
Indian,-86.44,5.84,"MACLEOD, K. G., HUBER, B. T., BERROCOSO, A. J. & WENDLER, I., 2013",NA,NA,1
Indian,-86.44,5.84,"FORSTER, A., SCHOUTEN, S., MORIYA, K., WILSON, P. A. & SINNINGHE DAMSTE, J. S., 2007",NA,NA,1
Indian,-86.44,5.84,"PETRIZZO, M. R., HUBER, B. T., WILSON, P. A. & MACLEOD, K. G., 2008",NA,NA,1
Indian,-86.44,5.84,"ERBACHER, J., FRIEDRICH, O., WILSON, P. A., LEHMANN, J. & WEISS, W., 2011",NA,NA,1
Iran,45.58,38.73,"Schobben, M.; Michael M. Joachimski, Dieter Korn, Lucyna Leda, Christoph Korte, 2014",NA,NA,0
